rt,response,subject,sim_num,r_diff_norm,valence,valence_left,valence_right,rating_left,rating_right,delta_valence,valence_chosen,valence_chosen_int,choice,v_intercept,v_delta_valence,v_r_diff_norm
2228.339672088623,1.0,study1_213,1,-0.145,PosPos,positive,positive,63,34,0,positive,1,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1428.2525777816772,-1.0,study1_213,1,-0.37,NegNeg,negative,negative,100,26,0,negative,0,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
1609.6539497375488,1.0,study1_213,1,0.175,PosNeg,negative,positive,0,35,1,positive,1,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1635.9096765518188,-1.0,study1_213,1,-0.1,PosPos,positive,positive,100,80,0,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
863.2440567016602,1.0,study1_213,1,0.115,NegNeg,negative,negative,0,23,0,negative,0,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1176.0523319244385,-1.0,study1_213,1,-0.175,PosPos,positive,positive,85,50,0,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
1051.5674352645874,1.0,study1_213,1,0.2,PosNeg,negative,positive,0,40,1,positive,1,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1747.581124305725,1.0,study1_213,1,0.035,NegNeg,negative,negative,0,7,0,negative,0,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
821.2388157844543,-1.0,study1_213,1,-0.435,NegNeg,negative,negative,87,0,0,negative,0,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
959.1943025588988,1.0,study1_213,1,0.245,NegNeg,negative,negative,0,49,0,negative,0,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1017.8320407867432,1.0,study1_213,1,0.34,PosPos,positive,positive,32,100,0,positive,1,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1173.1200218200684,-1.0,study1_213,1,0.0,PosPos,positive,positive,0,0,0,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
1360.837459564209,-1.0,study1_213,1,-0.03,PosPos,positive,positive,100,94,0,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
1495.1156377792358,-1.0,study1_213,1,-0.485,PosPos,positive,positive,100,3,0,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
992.5523996353148,-1.0,study1_213,1,-0.5,PosNeg,positive,negative,100,0,-1,positive,1,0,0.0712929251190069,1.8167318257351857,3.3632180044482425
3023.560047149658,1.0,study1_213,1,0.43,NegNeg,negative,negative,3,89,0,negative,0,1,0.0712929251190069,1.8167318257351857,3.3632180044482425
1188.0745887756348,1.0,study1_216,1,0.0644171779141104,NegNeg,negative,negative,0,8,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
2932.690382003784,-1.0,study1_216,1,-0.242331288343558,NegNeg,negative,negative,95,53,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1637.7025842666626,1.0,study1_216,1,0.0766871165644172,NegNeg,negative,negative,6,16,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1126.0885000228882,1.0,study1_216,1,0.00920245398773,PosPos,positive,positive,27,26,0,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
766.2679553031921,-1.0,study1_216,1,-0.377300613496933,PosNeg,positive,negative,86,22,-1,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1220.7165956497192,1.0,study1_216,1,0.487730061349693,NegNeg,negative,negative,3,80,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1686.8948936462402,-1.0,study1_216,1,0.0766871165644172,PosPos,positive,positive,19,29,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1135.289192199707,1.0,study1_216,1,-0.131901840490798,NegNeg,negative,negative,52,28,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1862.1667623519895,1.0,study1_216,1,0.101226993865031,PosNeg,negative,positive,36,50,1,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1612.298607826233,1.0,study1_216,1,0.107361963190184,PosPos,positive,positive,71,86,0,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
819.2827105522156,1.0,study1_216,1,0.469325153374233,PosPos,positive,positive,10,84,0,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
3196.887731552124,-1.0,study1_216,1,-0.101226993865031,PosPos,positive,positive,55,36,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1279.7223329544067,1.0,study1_216,1,-0.285276073619632,PosNeg,negative,positive,100,51,1,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
824.5636820793152,1.0,study1_216,1,0.144171779141104,PosNeg,negative,positive,46,67,1,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1364.3348217010498,-1.0,study1_216,1,-0.144171779141104,NegNeg,negative,negative,88,62,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1023.8432884216307,1.0,study1_216,1,0.088957055214724,NegNeg,negative,negative,10,22,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
2478.2071113586426,-1.0,study1_216,1,0.0214723926380368,PosNeg,positive,negative,3,4,-1,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1182.8986406326294,1.0,study1_216,1,0.475460122699387,NegNeg,negative,negative,0,75,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1608.1629991531372,-1.0,study1_216,1,-0.144171779141104,NegNeg,negative,negative,54,28,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1327.113389968872,1.0,study1_216,1,0.125766871165644,NegNeg,negative,negative,62,80,0,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1370.8813190460205,1.0,study1_216,1,0.0705521472392638,PosNeg,negative,positive,0,9,1,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1145.6738710403442,-1.0,study1_216,1,-0.432515337423313,NegNeg,negative,negative,73,0,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1108.618140220642,-1.0,study1_216,1,-0.0214723926380368,PosPos,positive,positive,41,35,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
2535.2253913879395,1.0,study1_216,1,0.0521472392638037,PosNeg,positive,negative,53,59,-1,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
898.4566330909729,-1.0,study1_216,1,0.5,PosNeg,positive,negative,17,96,-1,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1831.918239593506,-1.0,study1_216,1,-0.125766871165644,PosPos,positive,positive,52,29,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
2021.3041305541992,-1.0,study1_216,1,-0.383435582822086,PosPos,positive,positive,73,8,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1720.4443216323853,1.0,study1_216,1,0.383435582822086,PosPos,positive,positive,33,93,0,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
946.779489517212,-1.0,study1_216,1,-0.5,PosPos,positive,positive,92,8,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1337.888479232788,-1.0,study1_216,1,-0.401840490797546,NegNeg,negative,negative,94,26,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1628.615379333496,-1.0,study1_216,1,0.328220858895706,PosPos,positive,positive,17,68,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
801.9149899482727,-1.0,study1_216,1,-0.44478527607362,PosPos,positive,positive,97,22,0,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
7174.985408782959,1.0,study1_216,1,0.297546012269939,PosPos,positive,positive,19,65,0,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1015.1031017303468,-1.0,study1_216,1,-0.450920245398773,PosNeg,positive,negative,88,12,-1,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1081.0277462005615,-1.0,study1_216,1,-0.407975460122699,NegNeg,negative,negative,69,0,0,negative,0,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
1323.8545656204224,1.0,study1_216,1,0.0276073619631901,PosNeg,positive,negative,6,8,-1,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1529.7541618347168,1.0,study1_216,1,0.0950920245398773,PosNeg,positive,negative,74,87,-1,negative,0,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
1469.3602323532104,1.0,study1_216,1,0.0766871165644172,PosNeg,negative,positive,53,63,1,positive,1,1,-0.2771573680808985,0.299410461411552,2.8691162498601575
884.9136233329773,-1.0,study1_216,1,-0.00920245398773,PosNeg,positive,negative,21,17,-1,positive,1,0,-0.2771573680808985,0.299410461411552,2.8691162498601575
782.444953918457,-1.0,study1_223,1,-0.0217391304347826,PosNeg,positive,negative,78,69,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1001.9418001174928,-1.0,study1_223,1,0.369565217391304,PosNeg,positive,negative,27,54,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
864.4130229949951,-1.0,study1_223,1,-0.0434782608695652,PosPos,positive,positive,64,53,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
787.5545620918274,-1.0,study1_223,1,-0.0108695652173913,PosNeg,positive,negative,50,42,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
964.1655087471008,-1.0,study1_223,1,0.217391304347826,PosNeg,positive,negative,17,30,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
931.2093257904052,1.0,study1_223,1,-0.217391304347826,PosNeg,negative,positive,53,26,1,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1404.1298627853394,-1.0,study1_223,1,0.467391304347826,PosPos,positive,positive,22,58,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1032.3832035064695,-1.0,study1_223,1,-0.0108695652173913,PosPos,positive,positive,72,64,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1181.818127632141,-1.0,study1_223,1,0.0978260869565217,PosNeg,positive,negative,65,67,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1081.060171127319,-1.0,study1_223,1,-0.33695652173913,NegNeg,negative,negative,50,12,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1308.0278635025024,1.0,study1_223,1,0.0543478260869565,PosNeg,negative,positive,67,65,1,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
2885.659694671631,-1.0,study1_223,1,-0.16304347826087,NegNeg,negative,negative,41,19,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
3700.9027004241943,-1.0,study1_223,1,-0.380434782608696,NegNeg,negative,negative,67,25,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1186.665654182434,1.0,study1_223,1,-0.0978260869565217,PosNeg,negative,positive,86,70,1,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
903.51802110672,-1.0,study1_223,1,0.0,PosNeg,positive,negative,65,58,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1892.2131061553955,1.0,study1_223,1,0.173913043478261,PosPos,positive,positive,70,79,0,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
699.7653841972351,-1.0,study1_223,1,-0.0434782608695652,PosPos,positive,positive,72,61,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
813.7553334236145,-1.0,study1_223,1,-0.369565217391304,PosPos,positive,positive,71,30,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
3683.128833770752,-1.0,study1_223,1,0.0,NegNeg,negative,negative,72,65,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
2386.3980770111084,-1.0,study1_223,1,0.5,NegNeg,negative,negative,30,69,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1105.215072631836,1.0,study1_223,1,0.0652173913043478,NegNeg,negative,negative,79,78,0,negative,0,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1200.2153396606443,-1.0,study1_223,1,-0.16304347826087,PosPos,positive,positive,78,56,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
715.5541181564331,-1.0,study1_223,1,-0.456521739130435,PosNeg,positive,negative,57,8,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
820.3011155128479,1.0,study1_223,1,0.347826086956522,PosPos,positive,positive,52,77,0,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
2330.9576511383057,1.0,study1_223,1,0.0978260869565217,PosNeg,negative,positive,69,71,1,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1254.4070482254028,-1.0,study1_223,1,-0.239130434782609,NegNeg,negative,negative,74,45,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
861.7203831672668,-1.0,study1_223,1,-0.0978260869565217,PosPos,positive,positive,58,42,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1145.6029415130615,-1.0,study1_223,1,-0.5,PosNeg,negative,positive,79,26,1,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1201.8036842346191,-1.0,study1_223,1,-0.315217391304348,PosPos,positive,positive,59,23,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1174.7877597808838,1.0,study1_223,1,0.206521739130435,NegNeg,negative,negative,29,41,0,negative,0,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
846.4474678039551,-1.0,study1_223,1,-0.0217391304347826,PosPos,positive,positive,70,61,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1303.0554056167605,1.0,study1_223,1,-0.184782608695652,NegNeg,negative,negative,76,52,0,negative,0,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1931.0531616210935,-1.0,study1_223,1,0.0326086956521739,NegNeg,negative,negative,20,16,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1447.2706317901611,1.0,study1_223,1,-0.423913043478261,NegNeg,negative,negative,74,28,0,negative,0,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1713.1283283233645,-1.0,study1_223,1,0.260869565217391,PosPos,positive,positive,34,51,0,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1945.4011917114256,-1.0,study1_223,1,0.0434782608695652,PosNeg,positive,negative,70,67,-1,positive,1,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1288.0114316940308,1.0,study1_223,1,0.315217391304348,PosPos,positive,positive,45,67,0,positive,1,1,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1550.7487058639526,-1.0,study1_223,1,-0.260869565217391,NegNeg,negative,negative,66,35,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1800.4517555236816,-1.0,study1_223,1,-0.293478260869565,NegNeg,negative,negative,58,24,0,negative,0,0,-0.1287520787383498,1.2371881902260229,1.0493420127536055
1378.6205053329468,-1.0,study1_230,1,0.266423357664234,PosPos,positive,positive,56,96,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
683.532178401947,-1.0,study1_230,1,-0.412408759124088,NegNeg,negative,negative,68,15,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
839.000403881073,-1.0,study1_230,1,-0.383211678832117,PosNeg,positive,negative,61,12,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
3528.0985832214355,1.0,study1_230,1,-0.0255474452554745,NegNeg,negative,negative,69,69,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
2813.957929611206,1.0,study1_230,1,-0.156934306569343,PosPos,positive,positive,66,48,0,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
2597.1570014953613,-1.0,study1_230,1,-0.0693430656934307,NegNeg,negative,negative,10,4,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1071.9369649887085,-1.0,study1_230,1,-0.332116788321168,PosPos,positive,positive,73,31,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1110.2573871612549,1.0,study1_230,1,0.208029197080292,NegNeg,negative,negative,29,61,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
1771.0410356521606,-1.0,study1_230,1,-0.5,NegNeg,negative,negative,69,4,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
761.3668441772461,1.0,study1_230,1,-0.0036496350364963,PosNeg,negative,positive,76,79,1,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
623.2901811599731,-1.0,study1_230,1,-0.361313868613139,PosNeg,positive,negative,63,17,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
3792.170763015747,-1.0,study1_230,1,-0.448905109489051,PosPos,positive,positive,71,13,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
806.8658113479614,-1.0,study1_230,1,-0.412408759124088,PosPos,positive,positive,86,33,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1158.3514213562012,-1.0,study1_230,1,-0.127737226277372,PosNeg,positive,negative,25,11,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1082.062005996704,-1.0,study1_230,1,-0.164233576642336,PosNeg,positive,negative,25,6,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1059.4396591186523,-1.0,study1_230,1,0.0328467153284672,NegNeg,negative,negative,19,27,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
2269.0155506134033,-1.0,study1_230,1,-0.397810218978102,PosPos,positive,positive,80,29,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1128.7966966629028,-1.0,study1_230,1,0.273722627737226,NegNeg,negative,negative,14,55,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
5671.199798583984,-1.0,study1_230,1,-0.41970802919708,PosPos,positive,positive,68,14,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
5637.763500213623,1.0,study1_230,1,-0.186131386861314,NegNeg,negative,negative,22,0,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
1046.598196029663,1.0,study1_230,1,-0.105839416058394,PosPos,positive,positive,68,57,0,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
923.3511686325072,-1.0,study1_230,1,-0.354014598540146,PosPos,positive,positive,78,33,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1600.616455078125,-1.0,study1_230,1,-0.164233576642336,PosNeg,positive,negative,80,61,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
828.4527659416199,-1.0,study1_230,1,-0.375912408759124,PosNeg,positive,negative,81,33,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1037.084937095642,-1.0,study1_230,1,-0.178832116788321,PosNeg,positive,negative,54,33,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1318.6712265014648,1.0,study1_230,1,0.259124087591241,PosNeg,negative,positive,25,64,1,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
4916.167259216309,-1.0,study1_230,1,0.295620437956204,NegNeg,negative,negative,15,59,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1340.9231901168823,-1.0,study1_230,1,0.0985401459854015,PosPos,positive,positive,59,76,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
2255.4521560668945,1.0,study1_230,1,0.208029197080292,PosNeg,positive,negative,31,63,-1,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
2454.474925994873,1.0,study1_230,1,0.200729927007299,PosPos,positive,positive,52,83,0,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
836.0082507133484,-1.0,study1_230,1,0.0401459854014599,PosPos,positive,positive,77,86,0,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1134.3876123428345,-1.0,study1_230,1,0.0255474452554745,PosNeg,positive,negative,8,15,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1923.471212387085,-1.0,study1_230,1,-0.0693430656934307,PosNeg,positive,negative,10,4,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1916.635274887085,1.0,study1_230,1,-0.0912408759124088,NegNeg,negative,negative,71,62,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
1320.2731609344482,1.0,study1_230,1,0.113138686131387,NegNeg,negative,negative,15,34,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
824.6471285820007,-1.0,study1_230,1,0.0182481751824818,PosNeg,positive,negative,18,24,-1,positive,1,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
848.3320474624634,1.0,study1_230,1,0.5,NegNeg,negative,negative,14,86,0,negative,0,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
1678.3963441848755,-1.0,study1_230,1,-0.0547445255474452,NegNeg,negative,negative,22,18,0,negative,0,0,0.0486472707666732,0.8784127382275727,1.7495804135424324
1425.0224828720093,1.0,study1_230,1,-0.0182481751824817,PosPos,positive,positive,66,67,0,positive,1,1,0.0486472707666732,0.8784127382275727,1.7495804135424324
2788.8927459716797,1.0,study1_234,1,-0.0130890052356021,PosPos,positive,positive,16,16,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
986.1833453178406,-1.0,study1_234,1,0.431937172774869,NegNeg,negative,negative,15,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
3587.0537757873535,-1.0,study1_234,1,-0.0130890052356021,NegNeg,negative,negative,100,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2538.7072563171387,1.0,study1_234,1,-0.222513089005236,PosNeg,negative,positive,47,7,1,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
912.873148918152,-1.0,study1_234,1,-0.37434554973822,PosPos,positive,positive,88,19,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
986.8943095207214,-1.0,study1_234,1,0.458115183246073,NegNeg,negative,negative,6,96,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2361.6364002227783,-1.0,study1_234,1,0.0759162303664922,NegNeg,negative,negative,83,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1246.1522817611694,-1.0,study1_234,1,0.458115183246073,PosNeg,positive,negative,10,100,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2934.417486190796,-1.0,study1_234,1,-0.0078534031413612,PosNeg,positive,negative,21,22,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1646.0278034210205,1.0,study1_234,1,-0.0183246073298429,PosPos,positive,positive,7,6,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
677.0859360694885,1.0,study1_234,1,-0.489528795811518,PosNeg,negative,positive,95,4,1,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1557.2218894958496,-1.0,study1_234,1,0.212041884816754,PosNeg,positive,negative,52,95,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1732.364058494568,-1.0,study1_234,1,-0.081151832460733,PosPos,positive,positive,17,4,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2815.909624099731,1.0,study1_234,1,0.416230366492147,NegNeg,negative,negative,16,98,0,negative,0,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1774.351716041565,1.0,study1_234,1,-0.416230366492147,PosPos,positive,positive,77,0,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
2293.5636043548584,1.0,study1_234,1,0.421465968586387,NegNeg,negative,negative,7,90,0,negative,0,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1424.824833869934,1.0,study1_234,1,-0.128272251308901,PosPos,positive,positive,30,8,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1033.885836601257,1.0,study1_234,1,-0.358638743455497,PosPos,positive,positive,74,8,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
2315.5064582824707,-1.0,study1_234,1,-0.0602094240837696,PosPos,positive,positive,14,5,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1840.4794931411743,1.0,study1_234,1,-0.0916230366492147,NegNeg,negative,negative,94,79,0,negative,0,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1604.6929359436035,-1.0,study1_234,1,0.301047120418848,PosNeg,positive,negative,12,72,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1822.2423791885376,-1.0,study1_234,1,0.0340314136125655,PosNeg,positive,negative,6,15,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2464.4999504089355,-1.0,study1_234,1,0.0392670157068062,PosNeg,positive,negative,4,14,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
724.552571773529,-1.0,study1_234,1,0.128272251308901,NegNeg,negative,negative,73,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1548.3933687210083,-1.0,study1_234,1,0.5,PosPos,positive,positive,2,100,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1175.7076978683472,-1.0,study1_234,1,0.421465968586387,PosNeg,positive,negative,4,87,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1690.3901100158691,-1.0,study1_234,1,-0.0130890052356021,NegNeg,negative,negative,100,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2013.890266418457,1.0,study1_234,1,0.0340314136125655,NegNeg,negative,negative,91,100,0,negative,0,1,0.019723631487197,0.9499867372197024,0.2138702740200646
945.9187388420104,-1.0,study1_234,1,0.0706806282722513,PosNeg,positive,negative,0,16,-1,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1042.5344705581665,1.0,study1_234,1,-0.217277486910995,NegNeg,negative,negative,90,51,0,negative,0,1,0.019723631487197,0.9499867372197024,0.2138702740200646
1222.2315073013306,1.0,study1_234,1,-0.479057591623037,PosNeg,negative,positive,100,11,1,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
778.753936290741,-1.0,study1_234,1,0.0654450261780105,NegNeg,negative,negative,84,99,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1801.6437292099,1.0,study1_234,1,0.342931937172775,PosPos,positive,positive,7,75,0,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
894.477367401123,1.0,study1_234,1,-0.369109947643979,PosNeg,negative,positive,79,11,1,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
3171.3943481445312,-1.0,study1_234,1,-0.0130890052356021,NegNeg,negative,negative,100,100,0,negative,0,0,0.019723631487197,0.9499867372197024,0.2138702740200646
2548.86794090271,-1.0,study1_234,1,0.018324607329843,PosPos,positive,positive,4,10,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
948.11350107193,-1.0,study1_234,1,0.0130890052356021,PosPos,positive,positive,7,12,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1855.271339416504,1.0,study1_234,1,-0.5,PosNeg,negative,positive,100,7,1,positive,1,1,0.019723631487197,0.9499867372197024,0.2138702740200646
759.2361569404602,-1.0,study1_234,1,0.0235602094240838,PosPos,positive,positive,5,12,0,positive,1,0,0.019723631487197,0.9499867372197024,0.2138702740200646
1613.20161819458,-1.0,study1_236,1,-0.458579881656805,NegNeg,negative,negative,97,16,0,negative,0,0,-0.1519473393996433,0.5874528640385738,1.4652318838412617
