Unnamed: 0.1,Unnamed: 0,X,participant_id,response,resp,resp2,resp3,num_pos,num_neg,total_recall,prop_pos,prop_neg,neg_mem_bias,group
116,117,129,632e256d4067c73322ab2520,pitiful esteemed excitable sociable confident unlucky spirited uninvited lazy gross slob mess creep hater anxious romantic rude committed intelligent sincere charming tolerant cynic scoundrel helper spontaneous enthusiastic peaceful hopeful happy insecure witty idealist unfaithful devoted kind,pitiful esteemed excitable sociable confident unlucky spirited uninvited lazy gross slob mess creep hater anxious romantic rude committed intelligent sincere charming tolerant cynic scoundrel helper spontaneous enthusiastic peaceful hopeful happy insecure witty idealist unfaithful devoted kind,pitiful esteemed excitable sociable confident unlucky spirited uninvited lazy gross slob mess creep hater anxious romantic rude committed intelligent sincere charming tolerant cynic scoundrel helper spontaneous enthusiastic peaceful hopeful happy insecure witty idealist unfaithful devoted kind,pitiful esteemed excitable sociable confident unlucky spirited uninvited lazy gross slob mess creep hater anxious romantic rude committed intelligent sincere charming tolerant cynic scoundrel helper spontaneous enthusiastic peaceful hopeful happy insecure witty idealist unfaithful devoted kind,12,9,21,0.571428571428571,0.428571428571429,-0.142857142857143,Depressed
117,118,130,6331b9456956d880a1e4632f,"Adventurous, scoundrel, peaceful, withdrawn, unfaithful","Adventurous, scoundrel, peaceful, withdrawn, unfaithful",Adventurous  scoundrel  peaceful  withdrawn  unfaithful,adventurous  scoundrel  peaceful  withdrawn  unfaithful,0,1,1,0.0,1.0,1.0,Depressed
118,119,131,634696400ff1ac25ed01ad11,"gross, pitiful, scoundral, excited, terrible, enthusiastic, smiley comfortable, uninvited","gross, pitiful, scoundral, excited, terrible, enthusiastic, smiley comfortable, uninvited",gross  pitiful  scoundral  excited  terrible  enthusiastic  smiley comfortable  uninvited,gross  pitiful  scoundral  excited  terrible  enthusiastic  smiley comfortable  uninvited,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
119,120,132,6348846ae221cb4a0efbf3f9,"garbage, overwhelmed, scoundrel, faithful, excited, attractive, uninvited,romantic, exciting, funny, witty, enjoyable, stubborn,
lovable, I can't find them anymore in my poor defenseless brain.  ","garbage, overwhelmed, scoundrel, faithful, excited, attractive, uninvited,romantic, exciting, funny, witty, enjoyable, stubborn,, lovable, I can't find them anymore in my poor defenseless brain.  ",garbage  overwhelmed  scoundrel  faithful  excited  attractive  uninvited romantic  exciting  funny  witty  enjoyable  stubborn   lovable  I can't find them anymore in my poor defenseless brain.  ,garbage  overwhelmed  scoundrel  faithful  excited  attractive  uninvited romantic  exciting  funny  witty  enjoyable  stubborn   lovable  i can't find them anymore in my poor defenseless brain.  ,3,0,3,1.0,0.0,-1.0,Depressed
120,121,133,63615bfcd7a362fe3bb0842e,"scoundrel
peaceful
witty
romantic
heart broken
competent
smart
garbage
gross
disaster","scoundrel, peaceful, witty, romantic, heart broken, competent, smart, garbage, gross, disaster",scoundrel  peaceful  witty  romantic  heart broken  competent  smart  garbage  gross  disaster,scoundrel  peaceful  witty  romantic  heart broken  competent  smart  garbage  gross  disaster,2,0,2,1.0,0.0,-1.0,HC
121,122,134,63b9ff9f64549294f0abe3c1,"confident, fun, sad, unforgivable, unwanted, merciful, wise, passionate, disgusting, romantic, joyful, esteemed, considerate, shy, insecure, gross, delight, fool, pathetic, bitter, ","confident, fun, sad, unforgivable, unwanted, merciful, wise, passionate, disgusting, romantic, joyful, esteemed, considerate, shy, insecure, gross, delight, fool, pathetic, bitter, ",confident  fun  sad  unforgivable  unwanted  merciful  wise  passionate  disgusting  romantic  joyful  esteemed  considerate  shy  insecure  gross  delight  fool  pathetic  bitter  ,confident  fun  sad  unforgivable  unwanted  merciful  wise  passionate  disgusting  romantic  joyful  esteemed  considerate  shy  insecure  gross  delight  fool  pathetic  bitter  ,4,7,11,0.363636363636364,0.636363636363636,0.272727272727273,HC
122,123,135,63d14a71a7f62dc9ec3ddd75,"scoundrel
disaster
mess
obnoxious
beautiful
attractive
beautiful
annoying","scoundrel, disaster, mess, obnoxious, beautiful, attractive, beautiful, annoying",scoundrel  disaster  mess  obnoxious  beautiful  attractive  beautiful  annoying,scoundrel  disaster  mess  obnoxious  beautiful  attractive  beautiful  annoying,1,1,2,0.5,0.5,0.0,HC
123,124,136,63d1520c5f3acac26bb4509c,excellent pitiful stressed hopeful trustworthy helpful ,excellent pitiful stressed hopeful trustworthy helpful ,excellent pitiful stressed hopeful trustworthy helpful ,excellent pitiful stressed hopeful trustworthy helpful ,1,0,1,1.0,0.0,-1.0,HC
124,125,137,63d1650b103325686e22e3b7,"stressed, hypocrite, gross, unlucky, happy, creep, heartbroken, faithful, joyful, peaceful, generous, energetic, outgoing, ","stressed, hypocrite, gross, unlucky, happy, creep, heartbroken, faithful, joyful, peaceful, generous, energetic, outgoing, ",stressed  hypocrite  gross  unlucky  happy  creep  heartbroken  faithful  joyful  peaceful  generous  energetic  outgoing  ,stressed  hypocrite  gross  unlucky  happy  creep  heartbroken  faithful  joyful  peaceful  generous  energetic  outgoing  ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
125,126,138,63d5e3bf4a739d1158b9ce64,"esteemed
gross
mess
pleased
overwhelmed
stressed
menace
passionate (compassionate?)
","esteemed, gross, mess, pleased, overwhelmed, stressed, menace, passionate (compassionate?), ",esteemed  gross  mess  pleased  overwhelmed  stressed  menace  passionate (compassionate?)  ,esteemed  gross  mess  pleased  overwhelmed  stressed  menace  passionate (compassionate?)  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
126,127,139,63d71e67dd0fcccd3cc745b0,Hypocrite  Gross  Peaceful  Timid  Anxious  ,Hypocrite  Gross  Peaceful  Timid  Anxious  ,Hypocrite  Gross  Peaceful  Timid  Anxious  ,hypocrite  gross  peaceful  timid  anxious  ,0,1,1,0.0,1.0,1.0,Depressed
127,128,140,63d7e922e50b2de04efa703a,esteemed witty smart garbage sophisticated scoundrel  ,esteemed witty smart garbage sophisticated scoundrel  ,esteemed witty smart garbage sophisticated scoundrel  ,esteemed witty smart garbage sophisticated scoundrel  ,3,0,3,1.0,0.0,-1.0,Depressed
128,129,141,63d85999228b7d6b636dd96c,"happy, scoundrel, cynic, fool, gross, unbearable, wise, achiever, ","happy, scoundrel, cynic, fool, gross, unbearable, wise, achiever, ",happy  scoundrel  cynic  fool  gross  unbearable  wise  achiever  ,happy  scoundrel  cynic  fool  gross  unbearable  wise  achiever  ,3,3,6,0.5,0.5,0.0,HC
129,130,142,63e6fa5a3c3e355fed075e8c,"Pitiful
Success
Remorseful
Stressed
Regretful","Pitiful, Success, Remorseful, Stressed, Regretful",Pitiful  Success  Remorseful  Stressed  Regretful,pitiful  success  remorseful  stressed  regretful,0,1,1,0.0,1.0,1.0,Depressed
130,131,143,63f2f1469fb6bfe8a8cef51f,"comfortable, uncomfortable, appealing, charming, scoundrel, spontaneous, seeker, idealist, happy, empty, enjoyable, adventurous, esteemed, worthless, pitiful, stressed, distressed","comfortable, uncomfortable, appealing, charming, scoundrel, spontaneous, seeker, idealist, happy, empty, enjoyable, adventurous, esteemed, worthless, pitiful, stressed, distressed",comfortable  uncomfortable  appealing  charming  scoundrel  spontaneous  seeker  idealist  happy  empty  enjoyable  adventurous  esteemed  worthless  pitiful  stressed  distressed,comfortable  uncomfortable  appealing  charming  scoundrel  spontaneous  seeker  idealist  happy  empty  enjoyable  adventurous  esteemed  worthless  pitiful  stressed  distressed,4,3,7,0.571428571428571,0.428571428571429,-0.142857142857143,Depressed
131,132,144,63fcb1bc5430196e4e652913,"liar, unlucky, gross, traitor, gross, foolish, disgusting","liar, unlucky, gross, traitor, gross, foolish, disgusting",liar  unlucky  gross  traitor  gross  foolish  disgusting,liar  unlucky  gross  traitor  gross  foolish  disgusting,0,3,3,0.0,1.0,1.0,Depressed
132,133,145,64402f7ad3d019dc99b9f3f0,"mess
pitiful
attractive
stressed
fun","mess, pitiful, attractive, stressed, fun",mess  pitiful  attractive  stressed  fun,mess  pitiful  attractive  stressed  fun,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
133,134,146,64487cfd71449fe43eb6cbcd,"excellent
lonely
gross
repulsive","excellent, lonely, gross, repulsive",excellent  lonely  gross  repulsive,excellent  lonely  gross  repulsive,0,1,1,0.0,1.0,1.0,Depressed
134,135,147,645906dc264ac9eb66b7f3ec,"uninvited, slob, esteemed, lazy, sad","uninvited, slob, esteemed, lazy, sad",uninvited  slob  esteemed  lazy  sad,uninvited  slob  esteemed  lazy  sad,0,2,2,0.0,1.0,1.0,HC
135,136,148,645e7b6f73146e7738e162e7,"unlucky, easy, gross, talented, excellent, faithful, timid, peaceful, organized, efficient, slob, sorry, memory not so good anymore","unlucky, easy, gross, talented, excellent, faithful, timid, peaceful, organized, efficient, slob, sorry, memory not so good anymore",unlucky  easy  gross  talented  excellent  faithful  timid  peaceful  organized  efficient  slob  sorry  memory not so good anymore,unlucky  easy  gross  talented  excellent  faithful  timid  peaceful  organized  efficient  slob  sorry  memory not so good anymore,0,1,1,0.0,1.0,1.0,HC
136,137,149,6470a5eff2f118fd3e0385d5,"esteemed, stressed, sad, garbage, mess, headache, 
","esteemed, stressed, sad, garbage, mess, headache, , ",esteemed  stressed  sad  garbage  mess  headache    ,esteemed  stressed  sad  garbage  mess  headache    ,0,3,3,0.0,1.0,1.0,Depressed
138,139,151,64788046d0fc88f991d3847c,"Enjoyable
Romantic
Unforgivable
Energetic
Wise
Pitiful
Confident
Merciful
Scoundrel
Fool
","Enjoyable, Romantic, Unforgivable, Energetic, Wise, Pitiful, Confident, Merciful, Scoundrel, Fool, ",Enjoyable  Romantic  Unforgivable  Energetic  Wise  Pitiful  Confident  Merciful  Scoundrel  Fool  ,enjoyable  romantic  unforgivable  energetic  wise  pitiful  confident  merciful  scoundrel  fool  ,3,2,5,0.6,0.4,-0.2,HC
139,140,152,648343299ec8050d10aee27d,"attractive
romantic
gross
disgraceful
unwanted
heartbroken
unappealing
gracious
helpful
attentive
dumb
confident
","attractive, romantic, gross, disgraceful, unwanted, heartbroken, unappealing, gracious, helpful, attentive, dumb, confident, ",attractive  romantic  gross  disgraceful  unwanted  heartbroken  unappealing  gracious  helpful  attentive  dumb  confident  ,attractive  romantic  gross  disgraceful  unwanted  heartbroken  unappealing  gracious  helpful  attentive  dumb  confident  ,1,1,2,0.5,0.5,0.0,HC
140,141,153,648b7c407111564d3ae3c4ce,"uninvited, romantic, heartbroken, slob, annoying, intolerant","uninvited, romantic, heartbroken, slob, annoying, intolerant",uninvited  romantic  heartbroken  slob  annoying  intolerant,uninvited  romantic  heartbroken  slob  annoying  intolerant,0,1,1,0.0,1.0,1.0,HC
141,142,154,64db68476c022a6c20686908,"Pitiful, honest, academic, cruel, fun, ","Pitiful, honest, academic, cruel, fun, ",Pitiful  honest  academic  cruel  fun  ,pitiful  honest  academic  cruel  fun  ,3,0,3,1.0,0.0,-1.0,HC
142,143,155,6518353efd6c167905451597,"scoundrel
peaceful
untrustworthy
attractive
stressed
peaceful
witty
humorous
gross
unlucky
learner
achiever
excited
enthusiastic
romantic
uninvited
committed
talented
","scoundrel, peaceful, untrustworthy, attractive, stressed, peaceful, witty, humorous, gross, unlucky, learner, achiever, excited, enthusiastic, romantic, uninvited, committed, talented, ",scoundrel  peaceful  untrustworthy  attractive  stressed  peaceful  witty  humorous  gross  unlucky  learner  achiever  excited  enthusiastic  romantic  uninvited  committed  talented  ,scoundrel  peaceful  untrustworthy  attractive  stressed  peaceful  witty  humorous  gross  unlucky  learner  achiever  excited  enthusiastic  romantic  uninvited  committed  talented  ,7,1,8,0.875,0.125,-0.75,HC
143,144,156,65327a954fb10f7a6e444ae6,"scoundrel, capable, happy, sad, comfortable, incompetent, appealing, attractive, dismal, creepy, disgusted, gross, immoral","scoundrel, capable, happy, sad, comfortable, incompetent, appealing, attractive, dismal, creepy, disgusted, gross, immoral",scoundrel  capable  happy  sad  comfortable  incompetent  appealing  attractive  dismal  creepy  disgusted  gross  immoral,scoundrel  capable  happy  sad  comfortable  incompetent  appealing  attractive  dismal  creepy  disgusted  gross  immoral,3,3,6,0.5,0.5,0.0,HC
144,145,157,6538129b881209799ea3e6ae,"sad, honest, pitiful, terrified, energetic, loser, failure, asset, scoundrel, witty, wise, peaceful, selfish, unwelcome, rude, happy, confident, blissful, sophisticated, garbage, graceful, liar, mess, charming, insulting, unattractive, dull, slob","sad, honest, pitiful, terrified, energetic, loser, failure, asset, scoundrel, witty, wise, peaceful, selfish, unwelcome, rude, happy, confident, blissful, sophisticated, garbage, graceful, liar, mess, charming, insulting, unattractive, dull, slob",sad  honest  pitiful  terrified  energetic  loser  failure  asset  scoundrel  witty  wise  peaceful  selfish  unwelcome  rude  happy  confident  blissful  sophisticated  garbage  graceful  liar  mess  charming  insulting  unattractive  dull  slob,sad  honest  pitiful  terrified  energetic  loser  failure  asset  scoundrel  witty  wise  peaceful  selfish  unwelcome  rude  happy  confident  blissful  sophisticated  garbage  graceful  liar  mess  charming  insulting  unattractive  dull  slob,10,12,22,0.454545454545455,0.545454545454545,0.0909090909090909,HC
145,146,158,6543e37f82c9a22f5550dfbd,"scoundrel, confident, rude, gross, excellent, seeker, garbage, creative, repulsive, enjoyable, attractive, charming, worthless, mess, peaceful, stressed, overwhelmed, coward, brave, ","scoundrel, confident, rude, gross, excellent, seeker, garbage, creative, repulsive, enjoyable, attractive, charming, worthless, mess, peaceful, stressed, overwhelmed, coward, brave, ",scoundrel  confident  rude  gross  excellent  seeker  garbage  creative  repulsive  enjoyable  attractive  charming  worthless  mess  peaceful  stressed  overwhelmed  coward  brave  ,scoundrel  confident  rude  gross  excellent  seeker  garbage  creative  repulsive  enjoyable  attractive  charming  worthless  mess  peaceful  stressed  overwhelmed  coward  brave  ,3,5,8,0.375,0.625,0.25,Depressed
146,147,159,6544fd4daeb0e81889e217f7,"enjoyable
pitiful
overwhelmed
playful
attractive","enjoyable, pitiful, overwhelmed, playful, attractive",enjoyable  pitiful  overwhelmed  playful  attractive,enjoyable  pitiful  overwhelmed  playful  attractive,1,0,1,1.0,0.0,-1.0,HC
147,148,160,65494a95c7e75bcea19d2165,"Appealing
Pitiful
wise
scoundrel
romantic
unwelcome
uninvited
attractive
companion
competent
creep
gross
disgusting
energetic
excited
honest
","Appealing, Pitiful, wise, scoundrel, romantic, unwelcome, uninvited, attractive, companion, competent, creep, gross, disgusting, energetic, excited, honest, ",Appealing  Pitiful  wise  scoundrel  romantic  unwelcome  uninvited  attractive  companion  competent  creep  gross  disgusting  energetic  excited  honest  ,appealing  pitiful  wise  scoundrel  romantic  unwelcome  uninvited  attractive  companion  competent  creep  gross  disgusting  energetic  excited  honest  ,5,3,8,0.625,0.375,-0.25,HC
148,149,161,654a9be87e185971ccfbe5df,"Gross, earnest, cynic, bitter, terrible, excellent, romantic, scoundrel, garbage, overwhelmed, honest, confident, nervous","Gross, earnest, cynic, bitter, terrible, excellent, romantic, scoundrel, garbage, overwhelmed, honest, confident, nervous",Gross  earnest  cynic  bitter  terrible  excellent  romantic  scoundrel  garbage  overwhelmed  honest  confident  nervous,gross  earnest  cynic  bitter  terrible  excellent  romantic  scoundrel  garbage  overwhelmed  honest  confident  nervous,1,3,4,0.25,0.75,0.5,Depressed
149,150,162,6557311b0fd795ca70b212cc,"esteemed
pitiful
disgusting
uninvited
unique
slob
boring
excellent
excited
fun
humorous
ugly
sincere
charming
romantic
","esteemed, pitiful, disgusting, uninvited, unique, slob, boring, excellent, excited, fun, humorous, ugly, sincere, charming, romantic, ",esteemed  pitiful  disgusting  uninvited  unique  slob  boring  excellent  excited  fun  humorous  ugly  sincere  charming  romantic  ,esteemed  pitiful  disgusting  uninvited  unique  slob  boring  excellent  excited  fun  humorous  ugly  sincere  charming  romantic  ,4,2,6,0.666666666666667,0.333333333333333,-0.333333333333333,HC
150,151,163,655b6a0d11066d07716ab0b5,"repulsive
happy
uninvited
unwanted
worthless
excited
adventurous","repulsive, happy, uninvited, unwanted, worthless, excited, adventurous",repulsive  happy  uninvited  unwanted  worthless  excited  adventurous,repulsive  happy  uninvited  unwanted  worthless  excited  adventurous,1,3,4,0.25,0.75,0.5,Depressed
151,152,164,655d867ce204d4f63c3533df,"seeker, talented, zealous, envious, sad, anxious, productive, appealing, ","seeker, talented, zealous, envious, sad, anxious, productive, appealing, ",seeker  talented  zealous  envious  sad  anxious  productive  appealing  ,seeker  talented  zealous  envious  sad  anxious  productive  appealing  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
152,153,165,65604636575642aae60c29f6,happy excited ,happy excited ,happy excited ,happy excited ,1,0,1,1.0,0.0,-1.0,HC
153,154,166,656fc7d36afa7a7199fe7c75,Romantic Easygoing  fearful funny loyal disguising loyal trustworthy merciful awkward liar friendly happy smiley distrustful helper gloomy  ,Romantic Easygoing  fearful funny loyal disguising loyal trustworthy merciful awkward liar friendly happy smiley distrustful helper gloomy  ,Romantic Easygoing  fearful funny loyal disguising loyal trustworthy merciful awkward liar friendly happy smiley distrustful helper gloomy  ,romantic easygoing  fearful funny loyal disguising loyal trustworthy merciful awkward liar friendly happy smiley distrustful helper gloomy  ,6,3,9,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
154,155,167,65707ef834f5c6af96da98ce,"gross, disgusting, peaceful, scoundrel, overwhelmed, ","gross, disgusting, peaceful, scoundrel, overwhelmed, ",gross  disgusting  peaceful  scoundrel  overwhelmed  ,gross  disgusting  peaceful  scoundrel  overwhelmed  ,0,1,1,0.0,1.0,1.0,Depressed
155,156,168,6595be83dbc6d36b1ef53d28,"unwelcome, scoundrel, gross, uninvited, enthusiastic, attractive, charming","unwelcome, scoundrel, gross, uninvited, enthusiastic, attractive, charming",unwelcome  scoundrel  gross  uninvited  enthusiastic  attractive  charming,unwelcome  scoundrel  gross  uninvited  enthusiastic  attractive  charming,3,1,4,0.75,0.25,-0.5,Depressed
156,157,169,65c3bb5789289b0a4bbb0c37,"pitiful, seeker, honest, loser, calm, disaster, gross, incapable, unwelcome, graceful, sad, honest, scoundrel, liar, menace, disaster, hopeful","pitiful, seeker, honest, loser, calm, disaster, gross, incapable, unwelcome, graceful, sad, honest, scoundrel, liar, menace, disaster, hopeful",pitiful  seeker  honest  loser  calm  disaster  gross  incapable  unwelcome  graceful  sad  honest  scoundrel  liar  menace  disaster  hopeful,pitiful  seeker  honest  loser  calm  disaster  gross  incapable  unwelcome  graceful  sad  honest  scoundrel  liar  menace  disaster  hopeful,4,6,10,0.4,0.6,0.2,HC
157,158,170,65d0cb72ab9f1aa3eae5c877,"peaceful
selfish
overwhelmed
anxious
sad
disaster","peaceful, selfish, overwhelmed, anxious, sad, disaster",peaceful  selfish  overwhelmed  anxious  sad  disaster,peaceful  selfish  overwhelmed  anxious  sad  disaster,0,3,3,0.0,1.0,1.0,HC
158,159,171,65de09d5b564cfa85d360bba,"comfortable 
gross 
uninviting
hopeful
committed 
graceful ","comfortable , gross , uninviting, hopeful, committed , graceful ",comfortable   gross   uninviting  hopeful  committed   graceful ,comfortable   gross   uninviting  hopeful  committed   graceful ,3,0,3,1.0,0.0,-1.0,Depressed
159,160,172,65df2de609c7b2cf20308fe7,"Enjoyable, envious, happy, confident, beautiful, jealous, sad  ","Enjoyable, envious, happy, confident, beautiful, jealous, sad  ",Enjoyable  envious  happy  confident  beautiful  jealous  sad  ,enjoyable  envious  happy  confident  beautiful  jealous  sad  ,1,1,2,0.5,0.5,0.0,HC
160,161,173,65e74f3dd1cf1c6869f7af37,"scoundrel
peaceful
committed
unwelcome
outcast
asset
headache
","scoundrel, peaceful, committed, unwelcome, outcast, asset, headache, ",scoundrel  peaceful  committed  unwelcome  outcast  asset  headache  ,scoundrel  peaceful  committed  unwelcome  outcast  asset  headache  ,2,3,5,0.4,0.6,0.2,HC
161,162,174,65e767c2310c7f0384f618cc,"excited, scoundrel, romantic, garbage, seeker, overwhelmed, anxious, stressed, enthusiastic, smart, fun","excited, scoundrel, romantic, garbage, seeker, overwhelmed, anxious, stressed, enthusiastic, smart, fun",excited  scoundrel  romantic  garbage  seeker  overwhelmed  anxious  stressed  enthusiastic  smart  fun,excited  scoundrel  romantic  garbage  seeker  overwhelmed  anxious  stressed  enthusiastic  smart  fun,3,1,4,0.75,0.25,-0.5,Depressed
162,163,175,65ecddc0ff885af50b692f2f,comfortable pitiful romantic loner confident gross smiley attractive ,comfortable pitiful romantic loner confident gross smiley attractive ,comfortable pitiful romantic loner confident gross smiley attractive ,comfortable pitiful romantic loner confident gross smiley attractive ,2,0,2,1.0,0.0,-1.0,Depressed
163,164,176,66046ee084b12b781cb49495,gross sad stressed academic esteemed,gross sad stressed academic esteemed,gross sad stressed academic esteemed,gross sad stressed academic esteemed,1,1,2,0.5,0.5,0.0,Depressed
164,165,177,66060f19dda14ccd05dfcef9,scoundrel garbage excellent anxious comfortable disaster disgrace coward traitor romantic smart moody trustworthy mess capable ,scoundrel garbage excellent anxious comfortable disaster disgrace coward traitor romantic smart moody trustworthy mess capable ,scoundrel garbage excellent anxious comfortable disaster disgrace coward traitor romantic smart moody trustworthy mess capable ,scoundrel garbage excellent anxious comfortable disaster disgrace coward traitor romantic smart moody trustworthy mess capable ,2,5,7,0.285714285714286,0.714285714285714,0.428571428571429,Depressed
165,166,178,6606236e44a7586a8cad86b5,"garbage, comfortable, appealing, talented, scoundrel, gross, pitiful, excited, enjoyable, liar, traitor, hypocrite, talented, seeker, stressed, anxious, menace, unforgivable, companion, committed, unfaithful","garbage, comfortable, appealing, talented, scoundrel, gross, pitiful, excited, enjoyable, liar, traitor, hypocrite, talented, seeker, stressed, anxious, menace, unforgivable, companion, committed, unfaithful",garbage  comfortable  appealing  talented  scoundrel  gross  pitiful  excited  enjoyable  liar  traitor  hypocrite  talented  seeker  stressed  anxious  menace  unforgivable  companion  committed  unfaithful,garbage  comfortable  appealing  talented  scoundrel  gross  pitiful  excited  enjoyable  liar  traitor  hypocrite  talented  seeker  stressed  anxious  menace  unforgivable  companion  committed  unfaithful,2,6,8,0.25,0.75,0.5,HC
166,167,179,660c28b0eeb115dac604d8c7,"hypocrite 
degenerate
brave
stressed
joyful
smart
honest
","hypocrite , degenerate, brave, stressed, joyful, smart, honest, ",hypocrite   degenerate  brave  stressed  joyful  smart  honest  ,hypocrite   degenerate  brave  stressed  joyful  smart  honest  ,3,1,4,0.75,0.25,-0.5,HC
167,168,180,661ec095d72cab6ddd9d6194,"confident
esteemed
unlucky
pitiful
romantic
garbage
gross
confident
overwhelmed
stressed
hypocrite
loser
witty
humorous
","confident, esteemed, unlucky, pitiful, romantic, garbage, gross, confident, overwhelmed, stressed, hypocrite, loser, witty, humorous, ",confident  esteemed  unlucky  pitiful  romantic  garbage  gross  confident  overwhelmed  stressed  hypocrite  loser  witty  humorous  ,confident  esteemed  unlucky  pitiful  romantic  garbage  gross  confident  overwhelmed  stressed  hypocrite  loser  witty  humorous  ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
168,169,181,6628f4e77ba6d4332996845e,"enthusiastic, hopeful, romantic, excited, loser, spontaneous, hypocrite, sad, uninvited","enthusiastic, hopeful, romantic, excited, loser, spontaneous, hypocrite, sad, uninvited",enthusiastic  hopeful  romantic  excited  loser  spontaneous  hypocrite  sad  uninvited,enthusiastic  hopeful  romantic  excited  loser  spontaneous  hypocrite  sad  uninvited,3,2,5,0.6,0.4,-0.2,Depressed
169,170,182,662959a100c7d3660da21a4d,overwhelmed stressful mess hypocrite confident blissful gross unfaithful delight,overwhelmed stressful mess hypocrite confident blissful gross unfaithful delight,overwhelmed stressful mess hypocrite confident blissful gross unfaithful delight,overwhelmed stressful mess hypocrite confident blissful gross unfaithful delight,2,2,4,0.5,0.5,0.0,HC
170,171,183,662fbb4163d7a1695a748636,"pitiful, garbage, appealing, disgusting, gross, stressed, talented, lovable, ","pitiful, garbage, appealing, disgusting, gross, stressed, talented, lovable, ",pitiful  garbage  appealing  disgusting  gross  stressed  talented  lovable  ,pitiful  garbage  appealing  disgusting  gross  stressed  talented  lovable  ,1,1,2,0.5,0.5,0.0,Depressed
171,172,184,66338fb1dfa77d3fd06531ad,"esteemed
stressed
confident
pitiful
comfortable
heartbroken
excited
happy
appealing
burden
","esteemed, stressed, confident, pitiful, comfortable, heartbroken, excited, happy, appealing, burden, ",esteemed  stressed  confident  pitiful  comfortable  heartbroken  excited  happy  appealing  burden  ,esteemed  stressed  confident  pitiful  comfortable  heartbroken  excited  happy  appealing  burden  ,1,1,2,0.5,0.5,0.0,HC
172,173,185,6633e68c74f4d23c9ccb9c9a,"overwhelmed, garbage, stressed, gross, fun, talented, academic, burden, romantic, liar, confident, sad, happy, enthusiastic, comfortable","overwhelmed, garbage, stressed, gross, fun, talented, academic, burden, romantic, liar, confident, sad, happy, enthusiastic, comfortable",overwhelmed  garbage  stressed  gross  fun  talented  academic  burden  romantic  liar  confident  sad  happy  enthusiastic  comfortable,overwhelmed  garbage  stressed  gross  fun  talented  academic  burden  romantic  liar  confident  sad  happy  enthusiastic  comfortable,4,3,7,0.571428571428571,0.428571428571429,-0.142857142857143,Depressed
173,174,186,6634fb892af2e227ab65f004,"esteemed, comfortable, talented, wise, unwelcomed, sophisticated","esteemed, comfortable, talented, wise, unwelcomed, sophisticated",esteemed  comfortable  talented  wise  unwelcomed  sophisticated,esteemed  comfortable  talented  wise  unwelcomed  sophisticated,2,0,2,1.0,0.0,-1.0,HC
174,175,187,6636ac388dd42c184329b162,competent ugly stressed smart garbage ,competent ugly stressed smart garbage ,competent ugly stressed smart garbage ,competent ugly stressed smart garbage ,1,0,1,1.0,0.0,-1.0,HC
175,176,189,6638f41b902f7e67c643308b,"Romantic
Enjoyable
Overwhelmed
Selfish
Peaceful
Distress
Stressful
Wicked
","Romantic, Enjoyable, Overwhelmed, Selfish, Peaceful, Distress, Stressful, Wicked, ",Romantic  Enjoyable  Overwhelmed  Selfish  Peaceful  Distress  Stressful  Wicked  ,romantic  enjoyable  overwhelmed  selfish  peaceful  distress  stressful  wicked  ,0,1,1,0.0,1.0,1.0,HC
176,177,190,663a6537d8be42a9bd890765,"garbage
pitiful
hypocrite
romantic
heartbroken
seeker
intelligent
uninvited
gross
romantic
generous
kind
gloomy
","garbage, pitiful, hypocrite, romantic, heartbroken, seeker, intelligent, uninvited, gross, romantic, generous, kind, gloomy, ",garbage  pitiful  hypocrite  romantic  heartbroken  seeker  intelligent  uninvited  gross  romantic  generous  kind  gloomy  ,garbage  pitiful  hypocrite  romantic  heartbroken  seeker  intelligent  uninvited  gross  romantic  generous  kind  gloomy  ,0,1,1,0.0,1.0,1.0,Depressed
177,178,191,663a818059df393da465a8c3,blissful ,blissful ,blissful ,blissful ,1,0,1,1.0,0.0,-1.0,HC
178,179,193,663e3d37f44e641795d482c9,"scoundrel, garbage, excellent, wise, seeker, disaster, fun, enoyable, uninvited, distressed, sad, gloomy, heartbroken, appealing, worthless, talented, valued, gross, coward, brave","scoundrel, garbage, excellent, wise, seeker, disaster, fun, enoyable, uninvited, distressed, sad, gloomy, heartbroken, appealing, worthless, talented, valued, gross, coward, brave",scoundrel  garbage  excellent  wise  seeker  disaster  fun  enoyable  uninvited  distressed  sad  gloomy  heartbroken  appealing  worthless  talented  valued  gross  coward  brave,scoundrel  garbage  excellent  wise  seeker  disaster  fun  enoyable  uninvited  distressed  sad  gloomy  heartbroken  appealing  worthless  talented  valued  gross  coward  brave,4,5,9,0.444444444444444,0.555555555555556,0.111111111111111,Depressed
